index,time,sleep,duration,overruns
70,1712169269582549,999,0,0
71,1712169269583601,999,0,0
72,1712169269584654,999,0,0
73,1712169269585706,999,0,0
74,1712169269586758,999,0,0
75,1712169269587811,998,1,0
76,1712169269588863,999,0,0
77,1712169269589916,999,0,0
78,1712169269590968,999,0,0
79,1712169269592021,999,0,0
80,1712169269593073,999,0,0
81,1712169269594125,999,0,0
82,1712169269595177,999,0,0
83,1712169269596230,999,0,0
84,1712169269597282,999,0,0
85,1712169269598334,999,0,0
86,1712169269599386,999,0,0
87,1712169269600438,999,0,0
88,1712169269601490,999,0,0
89,1712169269602543,999,0,0
90,1712169269603595,999,0,0
91,1712169269604647,999,0,0
92,1712169269605699,999,0,0
93,1712169269606752,999,0,0
94,1712169269607804,999,0,0
95,1712169269608856,999,0,0
96,1712169269609909,999,0,0
97,1712169269610961,999,0,0
98,1712169269612013,999,0,0
99,1712169269613065,999,0,0
100,1712169269614118,999,0,0
101,1712169269615170,999,0,0
102,1712169269616222,999,0,0
103,1712169269617274,999,0,0
104,1712169269618327,999,0,0
105,1712169269619379,999,0,0
106,1712169269620431,999,0,0
107,1712169269621483,999,0,0
108,1712169269622535,999,0,0
109,1712169269623588,999,0,0
110,1712169269624640,999,0,0
111,1712169269625692,999,0,0
112,1712169269626744,999,0,0
113,1712169269627797,999,0,0
114,1712169269628849,999,0,0
115,1712169269629901,999,0,0
116,1712169269630953,999,0,0
117,1712169269632006,999,0,0
118,1712169269633058,999,0,0
119,1712169269634110,999,0,0
120,1712169269635162,999,0,0
121,1712169269636215,998,1,0
122,1712169269637267,999,0,0
123,1712169269638319,999,0,0
124,1712169269639372,999,0,0
125,1712169269640424,999,0,0
126,1712169269641476,999,0,0
127,1712169269642528,999,0,0
128,1712169269643581,999,0,0
129,1712169269644633,999,0,0
130,1712169269645685,999,0,0
131,1712169269646738,999,0,0
132,1712169269647790,999,0,0
133,1712169269648842,999,0,0
134,1712169269649894,999,0,0
135,1712169269650947,999,0,0
136,1712169269651999,999,0,0
137,1712169269653051,999,0,0
138,1712169269654104,999,0,0
139,1712169269655156,999,0,0
140,1712169269656208,999,0,0
141,1712169269657260,999,0,0
142,1712169269658313,999,0,0
143,1712169269659365,999,0,0
144,1712169269660417,999,0,0
145,1712169269661469,999,0,0
146,1712169269662522,999,0,0
147,1712169269663574,999,0,0
148,1712169269664626,999,0,0
149,1712169269665678,999,0,0
150,1712169269666730,999,0,0
151,1712169269667782,999,0,0
152,1712169269668834,999,0,0
153,1712169269669886,999,0,0
154,1712169269670938,999,0,0
155,1712169269671990,999,0,0
156,1712169269673043,999,0,0
157,1712169269674095,999,0,0
158,1712169269675147,999,0,0
159,1712169269676200,999,0,0
160,1712169269677251,999,0,0
161,1712169269678303,999,0,0
162,1712169269679355,999,0,0
163,1712169269680407,999,0,0
164,1712169269681459,999,0,0
165,1712169269682511,999,0,0
166,1712169269683558,999,0,0
167,1712169269684610,999,1,0
168,1712169269685663,999,0,0
169,1712169269686715,999,0,0
170,1712169269687767,999,0,0
171,1712169269688819,999,0,0
172,1712169269689871,999,0,0
173,1712169269690924,999,0,0
174,1712169269691976,999,0,0
175,1712169269693029,998,1,0
176,1712169269694081,999,0,0
177,1712169269695133,998,1,0
178,1712169269696185,999,0,0
179,1712169269697237,999,0,0
180,1712169269698289,999,0,0
181,1712169269699344,999,0,0
182,1712169269700399,998,1,0
183,1712169269701452,999,0,0
184,1712169269702504,999,0,0
185,1712169269703556,999,0,0
186,1712169269704609,999,0,0
187,1712169269705661,999,0,0
188,1712169269706713,999,0,0
189,1712169269707765,999,0,0
190,1712169269708818,999,0,0
191,1712169269709870,999,0,0
192,1712169269710922,999,0,0
193,1712169269711974,999,0,0
194,1712169269713026,999,0,0
195,1712169269714078,999,0,0
196,1712169269715131,999,0,0
197,1712169269716185,999,0,0
198,1712169269717238,998,1,0
199,1712169269718291,999,0,0
200,1712169269719343,999,0,0
201,1712169269720395,999,0,0
202,1712169269721447,999,0,0
203,1712169269722500,999,0,0
204,1712169269723552,999,0,0
205,1712169269724604,999,0,0
206,1712169269725656,999,0,0
207,1712169269726708,999,0,0
208,1712169269727761,999,0,0
209,1712169269728813,999,0,0
210,1712169269729866,999,0,0
211,1712169269730919,999,0,0
212,1712169269731971,999,0,0
213,1712169269733023,999,0,0
214,1712169269734076,999,0,0
215,1712169269735128,999,0,0
216,1712169269736180,999,0,0
217,1712169269737233,999,0,0
218,1712169269738284,999,0,0
219,1712169269739336,999,0,0
220,1712169269740389,999,0,0
221,1712169269741441,998,1,0
222,1712169269742495,999,0,0
223,1712169269743549,998,1,0
224,1712169269744602,999,0,0
225,1712169269745654,999,0,0
226,1712169269746706,999,0,0
227,1712169269747759,999,0,0
228,1712169269748811,999,0,0
229,1712169269749863,999,0,0
230,1712169269750916,999,0,0
231,1712169269751968,999,0,0
232,1712169269753020,999,0,0
233,1712169269754073,999,0,0
234,1712169269755125,999,0,0
235,1712169269756177,999,0,0
236,1712169269757229,999,0,0
237,1712169269758281,999,0,0
238,1712169269759333,999,0,0
239,1712169269760385,999,0,0
240,1712169269761437,999,0,0
241,1712169269762489,999,0,0
242,1712169269763541,999,0,0
243,1712169269764593,999,0,0
244,1712169269765645,999,0,0
245,1712169269766697,999,0,0
246,1712169269767749,999,0,0
247,1712169269768801,999,0,0
248,1712169269769853,999,0,0
249,1712169269770906,999,0,0
250,1712169269771958,999,0,0
251,1712169269773011,999,0,0
252,1712169269774063,999,0,0
253,1712169269775115,999,0,0
254,1712169269776168,999,0,0
255,1712169269777220,999,0,0
256,1712169269778272,999,0,0
257,1712169269779325,994,6,0
258,1712169269780377,999,0,0
259,1712169269781430,999,0,0
260,1712169269782483,999,0,0
261,1712169269783535,999,0,0
262,1712169269784587,999,0,0
263,1712169269785640,998,1,0
264,1712169269786692,999,0,0
265,1712169269787745,999,0,0
266,1712169269788797,999,0,0
267,1712169269789849,999,0,0
268,1712169269790900,999,0,0
269,1712169269791954,998,1,0
270,1712169269793013,999,0,0
271,1712169269794070,997,2,0
272,1712169269795124,998,1,0
273,1712169269796176,999,0,0
274,1712169269797228,999,0,0
275,1712169269798280,999,0,0
276,1712169269799332,999,0,0
277,1712169269800384,999,0,0
278,1712169269801437,999,0,0
279,1712169269802489,999,0,0
280,1712169269803541,999,0,0
281,1712169269804594,999,0,0
282,1712169269805646,999,0,0
283,1712169269806697,999,0,0
284,1712169269807749,999,0,0
285,1712169269808801,999,0,0
286,1712169269809853,999,0,0
287,1712169269810905,999,0,0
288,1712169269811958,999,0,0
289,1712169269813010,999,0,0
290,1712169269814062,999,0,0
291,1712169269815114,999,0,0
292,1712169269816167,999,0,0
293,1712169269817219,999,0,0
294,1712169269818271,999,0,0
295,1712169269819322,999,0,0
296,1712169269820374,999,0,0
297,1712169269821426,999,0,0
298,1712169269822478,999,0,0
299,1712169269823530,999,0,0
300,1712169269824582,999,0,0
301,1712169269825635,998,1,0
302,1712169269826687,999,0,0
303,1712169269827739,999,0,0
304,1712169269828792,999,0,0
305,1712169269829844,999,0,0
306,1712169269830896,999,0,0
307,1712169269831950,999,0,0
308,1712169269833029,999,0,0
309,1712169269834085,998,1,0
310,1712169269835140,998,1,0
311,1712169269836195,998,1,0
312,1712169269837248,999,0,0
313,1712169269838300,998,1,0
314,1712169269839352,999,0,0
315,1712169269840407,999,0,0
316,1712169269841461,998,1,0
317,1712169269842515,998,1,0
318,1712169269843568,999,0,0
319,1712169269844620,999,0,0
320,1712169269845672,999,0,0
321,1712169269846725,998,1,0
322,1712169269847777,999,0,0
323,1712169269848830,999,0,0
324,1712169269849882,999,0,0
325,1712169269850934,999,0,0
326,1712169269851987,999,0,0
327,1712169269853039,998,1,0
328,1712169269854091,999,0,0
329,1712169269855144,999,0,0
330,1712169269856196,999,0,0
331,1712169269857248,999,0,0
332,1712169269858301,999,0,0
333,1712169269859353,999,0,0
334,1712169269860405,999,0,0
335,1712169269861458,999,0,0
336,1712169269862510,999,0,0
337,1712169269863563,999,0,0
338,1712169269864615,999,0,0
339,1712169269865667,999,0,0
340,1712169269866719,999,0,0
341,1712169269867771,999,0,0
342,1712169269868823,999,0,0
343,1712169269869876,999,0,0
344,1712169269870928,999,0,0
345,1712169269871980,999,0,0
346,1712169269873032,999,0,0
347,1712169269874085,999,0,0
348,1712169269875140,999,0,0
349,1712169269876205,998,1,0
350,1712169269877268,997,2,0
351,1712169269878332,995,4,0
352,1712169269879398,995,4,0
353,1712169269880465,996,3,0
354,1712169269881523,993,6,0
355,1712169269882584,995,4,0
356,1712169269883638,998,1,0
357,1712169269884715,997,2,0
358,1712169269885778,995,4,0
359,1712169269886839,997,2,0
360,1712169269887896,996,3,0
361,1712169269888956,996,3,0
362,1712169269890018,997,2,0
363,1712169269891079,996,3,0
364,1712169269892139,996,3,0
365,1712169269893196,997,2,0
366,1712169269894259,996,3,0
367,1712169269895322,995,4,0
368,1712169269896377,996,3,0
369,1712169269897430,999,0,0
370,1712169269898483,998,1,0
371,1712169269899535,999,0,0
372,1712169269900588,999,0,0
373,1712169269901647,999,0,0
374,1712169269902713,997,2,0
375,1712169269903770,994,5,0
376,1712169269904827,996,3,0
377,1712169269905882,996,3,0
378,1712169269906934,999,0,0
379,1712169269907987,999,0,0
380,1712169269909039,999,0,0
381,1712169269910092,999,0,0
382,1712169269911146,999,0,0
383,1712169269912199,998,1,0
384,1712169269913252,998,1,0
385,1712169269914306,998,1,0
386,1712169269915359,998,1,0
387,1712169269916412,998,1,0
388,1712169269917465,998,1,0
389,1712169269918518,998,1,0
390,1712169269919558,998,1,0
391,1712169269920611,998,1,0
392,1712169269921666,998,1,0
393,1712169269922720,997,2,0
394,1712169269923773,998,1,0
395,1712169269924826,998,1,0
396,1712169269925879,998,1,0
397,1712169269926932,998,1,0
398,1712169269927985,998,1,0
399,1712169269929038,998,1,0
400,1712169269930090,998,1,0
401,1712169269931143,998,1,0
402,1712169269932197,998,1,0
403,1712169269933251,997,2,0
404,1712169269934304,998,1,0
405,1712169269935357,998,1,0
406,1712169269936410,998,1,0
407,1712169269937463,998,1,0
408,1712169269938518,998,1,0
409,1712169269939586,998,1,0
410,1712169269940645,995,4,0
411,1712169269941707,997,2,0
412,1712169269942767,997,2,0
413,1712169269943956,998,1,0
414,1712169269945026,990,9,0
415,1712169269946086,995,4,0
416,1712169269947145,998,1,0
417,1712169269948205,998,1,0
418,1712169269949260,993,6,0
419,1712169269950322,997,2,0
420,1712169269951380,997,2,0
421,1712169269952442,997,2,0
422,1712169269953498,998,1,0
423,1712169269954555,997,2,0
424,1712169269955615,998,1,0
425,1712169269956674,997,2,0
426,1712169269957730,999,0,0
427,1712169269958786,997,2,0
428,1712169269959840,998,1,0
429,1712169269960893,997,2,0
430,1712169269961946,999,0,0
431,1712169269962999,998,1,0
432,1712169269964051,999,0,0
433,1712169269965103,999,0,0
434,1712169269966170,999,0,0
435,1712169269967250,991,8,0
436,1712169269968370,992,8,0
437,1712169269969425,997,2,0
438,1712169269970477,999,0,0
439,1712169269971529,999,0,0
440,1712169269972581,999,0,0
441,1712169269973633,999,0,0
442,1712169269974688,999,0,0
443,1712169269975743,998,1,0
444,1712169269976797,997,2,0
445,1712169269977849,999,0,0
446,1712169269978901,999,0,0
447,1712169269979953,999,0,0
448,1712169269981005,999,0,0
449,1712169269982057,999,0,0
450,1712169269983109,999,0,0
451,1712169269984161,999,0,0
452,1712169269985213,999,0,0
453,1712169269986265,999,0,0
454,1712169269987317,999,0,0
455,1712169269988369,999,0,0
456,1712169269989421,999,0,0
457,1712169269990473,999,0,0
458,1712169269991525,999,0,0
459,1712169269992577,999,0,0
460,1712169269993629,998,1,0
461,1712169269994681,999,0,0
462,1712169269995739,999,0,0
463,1712169269996799,996,3,0
464,1712169269997856,996,3,0
465,1712169269998909,997,2,0
466,1712169269999961,999,0,0
467,1712169270001013,998,1,0
468,1712169270002065,999,0,0
469,1712169270003117,999,0,0
470,1712169270004169,999,0,0
471,1712169270005221,999,0,0
472,1712169270006273,999,0,0
473,1712169270007325,999,0,0
474,1712169270008377,999,0,0
475,1712169270009435,998,1,0
476,1712169270010492,997,2,0
477,1712169270011549,996,3,0
478,1712169270012606,997,2,0
479,1712169270013660,997,2,0
480,1712169270014712,999,0,0
481,1712169270015765,999,0,0
482,1712169270016817,999,0,0
483,1712169270017869,999,0,0
484,1712169270018922,999,0,0
485,1712169270019975,999,0,0
486,1712169270021027,999,0,0
487,1712169270022079,999,0,0
488,1712169270023132,999,0,0
489,1712169270024184,999,0,0
490,1712169270025237,999,0,0
491,1712169270026289,999,0,0
492,1712169270027341,999,0,0
493,1712169270028394,999,0,0
494,1712169270029446,999,0,0
495,1712169270030498,998,1,0
496,1712169270031554,999,0,0
497,1712169270032634,993,6,0
498,1712169270033687,998,1,0
499,1712169270034740,999,0,0
500,1712169270035795,998,1,0
501,1712169270036849,998,1,0
502,1712169270037903,998,1,0
503,1712169270038956,998,1,0
504,1712169270040011,998,1,0
505,1712169270041064,998,1,0
506,1712169270042118,998,1,0
507,1712169270043172,998,1,0
508,1712169270044226,998,1,0
509,1712169270045280,998,1,0
510,1712169270046341,998,1,0
511,1712169270047402,996,3,0
512,1712169270048471,996,3,0
513,1712169270049547,968,31,0
514,1712169270050619,992,7,0
515,1712169270051676,994,5,0
516,1712169270052731,997,2,0
517,1712169270053786,998,1,0
518,1712169270054845,998,1,0
519,1712169270055905,997,2,0
520,1712169270056966,993,6,0
521,1712169270058022,995,4,0
522,1712169270059085,998,1,0
523,1712169270060149,996,3,0
524,1712169270061219,995,4,0
525,1712169270062285,995,4,0
526,1712169270063345,995,4,0
527,1712169270064404,997,2,0
528,1712169270065462,997,2,0
529,1712169270066520,997,2,0
530,1712169270067568,997,2,0
531,1712169270068626,997,2,0
532,1712169270069687,997,2,0
533,1712169270070743,997,2,0
534,1712169270071801,998,1,0
535,1712169270072865,996,3,0
536,1712169270073934,994,5,0
537,1712169270074988,995,4,0
538,1712169270076044,998,1,0
539,1712169270077106,996,3,0
540,1712169270078171,997,2,0
541,1712169270079232,995,4,0
542,1712169270080297,997,2,0
543,1712169270081359,995,4,0
544,1712169270082414,996,3,0
545,1712169270083468,998,1,0
546,1712169270084521,998,1,0
547,1712169270085574,998,1,0
548,1712169270086627,998,1,0
549,1712169270087681,998,1,0
550,1712169270088734,998,1,0
551,1712169270089787,998,1,0
552,1712169270090840,998,1,0
553,1712169270091893,998,1,0
554,1712169270092947,998,1,0
555,1712169270094000,998,1,0
556,1712169270095053,998,1,0
557,1712169270096107,998,1,0
558,1712169270097160,998,1,0
559,1712169270098213,998,1,0
560,1712169270099266,998,1,0
561,1712169270100320,998,1,0
562,1712169270101373,998,1,0
563,1712169270102426,998,1,0
564,1712169270103479,998,1,0
565,1712169270104532,998,1,0
566,1712169270105585,998,1,0
567,1712169270106638,998,1,0
568,1712169270107691,998,1,0
569,1712169270108744,998,1,0
570,1712169270109797,998,1,0
571,1712169270110850,998,1,0
572,1712169270111904,998,1,0
573,1712169270112957,998,1,0
574,1712169270114010,998,1,0
575,1712169270115063,998,1,0
576,1712169270116116,998,1,0
577,1712169270117169,998,1,0
578,1712169270118222,998,1,0
579,1712169270119275,998,1,0
580,1712169270120328,998,1,0
581,1712169270121382,998,1,0
582,1712169270122435,998,1,0
583,1712169270123488,998,1,0
584,1712169270124541,998,1,0
585,1712169270125594,998,1,0
586,1712169270126647,998,1,0
587,1712169270127701,998,1,0
588,1712169270128755,998,1,0
589,1712169270129808,998,1,0
590,1712169270130862,998,1,0
591,1712169270131916,998,1,0
592,1712169270132999,998,1,0
593,1712169270134053,998,1,0
594,1712169270135106,998,1,0
595,1712169270136159,998,1,0
596,1712169270137213,998,1,0
597,1712169270138266,998,1,0
598,1712169270139319,998,1,0
599,1712169270140374,998,1,0
600,1712169270141427,998,1,0
601,1712169270142480,998,1,0
602,1712169270143533,998,1,0
603,1712169270144587,998,1,0
604,1712169270145640,998,1,0
605,1712169270146694,998,1,0
606,1712169270147747,998,1,0
607,1712169270148800,998,1,0
608,1712169270149854,998,1,0
609,1712169270150907,998,1,0
610,1712169270151961,998,1,0
611,1712169270153014,998,1,0
612,1712169270154067,998,1,0
613,1712169270155120,998,1,0
614,1712169270156174,998,1,0
615,1712169270157227,998,1,0
616,1712169270158281,998,1,0
617,1712169270159334,998,1,0
618,1712169270160388,998,1,0
619,1712169270161441,998,1,0
620,1712169270162494,998,1,0
621,1712169270163547,998,1,0
622,1712169270164601,998,1,0
623,1712169270165654,998,1,0
624,1712169270166707,998,1,0
625,1712169270167761,998,1,0
626,1712169270168814,998,1,0
627,1712169270169867,998,1,0
628,1712169270170921,998,1,0
629,1712169270171974,998,1,0
630,1712169270173028,998,1,0
631,1712169270174081,998,1,0
632,1712169270175134,998,1,0
633,1712169270176188,998,1,0
634,1712169270177241,998,1,0
635,1712169270178294,998,1,0
636,1712169270179348,998,1,0
637,1712169270180401,998,1,0
638,1712169270181454,998,1,0
639,1712169270182508,998,1,0
640,1712169270183561,998,1,0
641,1712169270184615,998,1,0
642,1712169270185668,998,1,0
643,1712169270186721,998,1,0
644,1712169270187775,998,1,0
645,1712169270188828,998,1,0
646,1712169270189881,998,1,0
647,1712169270190934,998,1,0
648,1712169270191988,998,1,0
649,1712169270193041,998,1,0
650,1712169270194095,998,1,0
651,1712169270195148,998,1,0
652,1712169270196202,998,1,0
653,1712169270197255,998,1,0
654,1712169270198308,998,1,0
655,1712169270199361,998,1,0
656,1712169270200415,998,1,0
657,1712169270201468,998,1,0
658,1712169270202521,998,1,0
659,1712169270203575,998,1,0
660,1712169270204628,998,1,0
661,1712169270205682,998,1,0
662,1712169270206735,998,1,0
663,1712169270207788,998,1,0
664,1712169270208841,998,1,0
665,1712169270209895,998,1,0
666,1712169270210948,998,1,0
667,1712169270212001,998,1,0
668,1712169270213054,998,1,0
669,1712169270214112,998,1,0
670,1712169270215168,997,2,0
671,1712169270216222,998,1,0
672,1712169270217275,998,1,0
673,1712169270218328,998,1,0
674,1712169270219380,998,1,0
675,1712169270220434,998,1,0
676,1712169270221487,998,1,0
677,1712169270222539,998,1,0
678,1712169270223561,998,1,0
679,1712169270224615,998,1,0
680,1712169270225668,998,1,0
681,1712169270226721,998,1,0
682,1712169270227775,998,1,0
683,1712169270228828,998,1,0
684,1712169270229881,998,1,0
685,1712169270230935,998,1,0
686,1712169270231989,998,1,0
687,1712169270233058,998,1,0
688,1712169270234111,998,1,0
689,1712169270235165,998,1,0
690,1712169270236219,998,1,0
691,1712169270237272,998,1,0
692,1712169270238326,998,1,0
693,1712169270239379,998,1,0
694,1712169270240433,998,1,0
695,1712169270241487,998,1,0
696,1712169270242571,998,1,0
697,1712169270243628,997,2,0
698,1712169270244682,998,1,0
699,1712169270245736,998,1,0
700,1712169270246789,998,1,0
701,1712169270247844,998,1,0
702,1712169270248897,998,1,0
703,1712169270249951,998,1,0
704,1712169270251005,998,1,0
705,1712169270252059,998,1,0
706,1712169270253112,998,1,0
707,1712169270254165,998,1,0
708,1712169270255218,998,1,0
709,1712169270256272,998,1,0
710,1712169270257326,998,1,0
711,1712169270258380,998,1,0
712,1712169270259433,998,1,0
713,1712169270260487,998,1,0
714,1712169270261541,998,1,0
715,1712169270262595,998,1,0
716,1712169270263649,998,1,0
717,1712169270264702,998,1,0
718,1712169270265755,998,1,0
719,1712169270266808,998,1,0
720,1712169270267862,998,1,0
721,1712169270268915,998,1,0
722,1712169270269968,998,1,0
723,1712169270271021,998,1,0
724,1712169270272075,998,1,0
725,1712169270273129,998,1,0
726,1712169270274182,998,1,0
727,1712169270275236,998,1,0
728,1712169270276290,998,1,0
729,1712169270277343,998,1,0
730,1712169270278396,998,1,0
731,1712169270279449,998,1,0
732,1712169270280502,998,1,0
733,1712169270281555,998,1,0
734,1712169270282608,998,1,0
735,1712169270283662,998,1,0
736,1712169270284716,998,1,0
737,1712169270285769,998,1,0
738,1712169270286823,998,1,0
739,1712169270287876,998,1,0
740,1712169270288930,998,1,0
741,1712169270289983,998,1,0
742,1712169270291037,998,1,0
743,1712169270292091,998,1,0
744,1712169270293145,998,1,0
745,1712169270294198,998,1,0
746,1712169270295252,998,1,0
747,1712169270296306,998,1,0
748,1712169270297359,998,1,0
749,1712169270298412,998,1,0
750,1712169270299466,998,1,0
751,1712169270300520,998,1,0
752,1712169270301573,998,1,0
753,1712169270302627,998,1,0
754,1712169270303681,998,1,0
755,1712169270304734,998,1,0
756,1712169270305788,998,1,0
757,1712169270306841,998,1,0
758,1712169270307895,998,1,0
759,1712169270308949,998,1,0
760,1712169270310002,998,1,0
761,1712169270311056,998,1,0
762,1712169270312110,998,1,0
763,1712169270313163,998,1,0
764,1712169270314217,998,1,0
765,1712169270315270,998,1,0
766,1712169270316324,998,1,0
767,1712169270317378,998,1,0
768,1712169270318431,998,1,0
769,1712169270319485,998,1,0
770,1712169270320539,998,1,0
771,1712169270321592,998,1,0
772,1712169270322646,998,1,0
773,1712169270323700,998,1,0
774,1712169270324753,998,1,0
775,1712169270325807,998,1,0
776,1712169270326860,998,1,0
777,1712169270327914,998,1,0
778,1712169270328968,998,1,0
779,1712169270330021,998,1,0
780,1712169270331075,998,1,0
781,1712169270332129,998,1,0
782,1712169270333186,998,1,0
783,1712169270334240,998,1,0
784,1712169270335293,998,1,0
785,1712169270336347,998,1,0
786,1712169270337401,998,1,0
787,1712169270338454,998,1,0
788,1712169270339508,998,1,0
789,1712169270340562,998,1,0
790,1712169270341615,998,1,0
791,1712169270342669,998,1,0
792,1712169270343723,998,1,0
793,1712169270344776,998,1,0
794,1712169270345829,998,1,0
795,1712169270346883,998,1,0
796,1712169270347937,998,1,0
797,1712169270349007,998,1,0
798,1712169270350068,998,1,0
799,1712169270351139,994,5,0
800,1712169270352196,994,5,0
801,1712169270353252,998,1,0
802,1712169270354315,998,1,0
803,1712169270355373,996,3,0
804,1712169270356436,998,1,0
805,1712169270357500,992,7,0
806,1712169270358558,998,1,0
807,1712169270359612,998,1,0
808,1712169270360679,998,1,0
809,1712169270361742,995,4,0
810,1712169270362808,995,4,0
811,1712169270363866,996,3,0
812,1712169270364924,997,2,0
813,1712169270365982,997,2,0
814,1712169270367040,997,2,0
815,1712169270368097,997,2,0
816,1712169270369156,997,2,0
817,1712169270370215,997,2,0
818,1712169270371275,997,2,0
819,1712169270372331,997,3,0
820,1712169270373393,996,3,0
821,1712169270374454,998,1,0
822,1712169270375510,997,2,0
823,1712169270376565,997,2,0
824,1712169270377621,998,1,0
825,1712169270378686,997,2,0
826,1712169270379746,996,3,0
827,1712169270380808,996,3,0
828,1712169270381870,996,3,0
829,1712169270382933,996,3,0
830,1712169270383988,996,3,0
831,1712169270385041,998,1,0
832,1712169270386095,998,1,0
833,1712169270387148,998,1,0
834,1712169270388201,998,1,0
835,1712169270389254,998,1,0
836,1712169270390307,998,1,0
837,1712169270391360,998,1,0
838,1712169270392413,998,1,0
839,1712169270393466,998,1,0
840,1712169270394519,998,1,0
841,1712169270395704,998,1,0
842,1712169270396758,998,1,0
843,1712169270397811,998,1,0
844,1712169270398864,998,1,0
845,1712169270399917,998,1,0
846,1712169270400970,998,1,0
847,1712169270402023,998,1,0
848,1712169270403076,998,1,0
849,1712169270404129,998,1,0
850,1712169270405183,998,1,0
851,1712169270406236,998,1,0
852,1712169270407289,998,1,0
853,1712169270408342,998,1,0
854,1712169270409395,998,1,0
855,1712169270410448,998,1,0
856,1712169270411501,998,1,0
857,1712169270412555,998,1,0
858,1712169270413608,998,1,0
859,1712169270414661,998,1,0
860,1712169270415714,998,1,0
861,1712169270416767,998,1,0
862,1712169270417820,998,1,0
863,1712169270418873,998,1,0
864,1712169270419926,998,1,0
865,1712169270420979,998,1,0
866,1712169270422032,998,1,0
867,1712169270423085,998,1,0
868,1712169270424139,998,1,0
869,1712169270425192,998,1,0
870,1712169270426245,998,1,0
871,1712169270427298,998,1,0
872,1712169270428351,998,1,0
873,1712169270429404,998,1,0
874,1712169270430457,998,1,0
875,1712169270431510,998,1,0
876,1712169270432564,998,1,0
877,1712169270433646,998,1,0
878,1712169270434699,998,1,0
879,1712169270435752,998,1,0
880,1712169270436805,998,1,0
881,1712169270437858,998,1,0
882,1712169270438911,998,1,0
883,1712169270439964,998,1,0
884,1712169270441017,998,1,0
885,1712169270442070,998,1,0
886,1712169270443123,998,1,0
887,1712169270444176,998,1,0
888,1712169270445229,998,1,0
889,1712169270446281,998,1,0
890,1712169270447334,998,1,0
891,1712169270448388,998,1,0
892,1712169270449442,998,1,0
893,1712169270450495,998,1,0
894,1712169270451548,998,1,0
895,1712169270452602,998,1,0
896,1712169270453655,998,1,0
897,1712169270454708,998,1,0
898,1712169270455763,998,1,0
899,1712169270456816,998,1,0
900,1712169270457870,998,1,0
901,1712169270458923,998,1,0
902,1712169270459977,998,1,0
903,1712169270461030,998,1,0
904,1712169270462084,998,1,0
905,1712169270463138,998,1,0
906,1712169270464192,998,1,0
907,1712169270465245,998,1,0
908,1712169270466298,998,1,0
909,1712169270467351,998,1,0
910,1712169270468404,998,1,0
911,1712169270469457,998,1,0
912,1712169270470509,998,1,0
913,1712169270471560,998,1,0
914,1712169270472614,998,1,0
915,1712169270473667,998,1,0
916,1712169270474721,998,1,0
917,1712169270475774,998,1,0
918,1712169270476827,998,1,0
919,1712169270477880,998,1,0
920,1712169270478933,998,1,0
921,1712169270479987,998,1,0
922,1712169270481040,998,1,0
923,1712169270482093,998,1,0
924,1712169270483146,998,1,0
925,1712169270484200,998,1,0
926,1712169270485253,998,1,0
927,1712169270486306,998,1,0
928,1712169270487360,998,1,0
929,1712169270488414,998,1,0
930,1712169270489467,998,1,0
